"Program","Year","Period","Geo.Level","State","State.ANSI","Commodity","Market_Type","Measure_Operation","Unit_of_Measure","Domain","Chemical_Use","Chemical_Name","Chemical_Code","Value","CV...."
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,2.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(CARFENTRAZONE-ETHYL",NA,3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,2.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,1.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,2.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,1.6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,1.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,2.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,3.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAK ABTS-1857",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,1.6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,1.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT SUB AIZAWAI GC-91",NA,1.6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA",NA,1.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,1.8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",NA,1.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,1.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ETOXAZOLE",NA,4.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,1.9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,1.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,1.9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,2.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,2.8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,1.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,1.8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL",NA,3.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,3.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PIPERONYL BUTOXIDE",NA,1.8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,1.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRIPROXYFEN",NA,1.1,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,1.6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,1.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPIROMESIFEN",NA,1.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SULFOXAFLOR",NA,2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,2.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,1.4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,1.7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(IRON PHOSPHATE",NA,1.5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(METAM-POTASSIUM",NA,1.1,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(METAM-SODIUM",NA,1.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(REYNOUTRIA SACHALINE",NA,1.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,9.9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,11.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,14.3,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(SULFUR)",NA,8.2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,34,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747",NA,26,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS SUBTILIS",NA,8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BLAD",NA,6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BORAX DECAHYDRATE",NA,18,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,34,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19",NA,7,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,76,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,30,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,61,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(DIFENOCONAZOLE",NA,10,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,36,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,61,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,48,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,30,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FOSETYL-AL",NA,5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,21,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,56,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,31,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,26,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,11,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,25,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,65,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,29,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,51,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,72,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,30,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,50,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TOTAL)",NA,93,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,50,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,37,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(CARFENTRAZONE-ETHYL",NA,6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,14,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(TOTAL)",NA,20,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,35,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,32,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,42,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,25,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,51,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,58,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAK ABTS-1857",NA,43,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,24,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,37,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT SUB AIZAWAI GC-91",NA,5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA",NA,2,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,44,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",NA,19,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,11,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,48,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ETOXAZOLE",NA,6,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,31,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,57,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,34,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,24,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,12,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,28,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,37,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,21,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL",NA,9,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,18,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,66,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PIPERONYL BUTOXIDE",NA,4,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,8,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRIPROXYFEN",NA,5,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,58,""
"SURVEY",2019,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,15,""
